State	District	Market	Commodity	Variety	Grade	Arrival_Date	Min_x0020_Price	Max_x0020_Price	Modal_x0020_Price
Uttar Pradesh	Farukhabad	Kamlaganj	Potato	Desi	FAQ	07/08/2025	750	800	780
Uttar Pradesh	Farukhabad	Kayamganj	Maize	Hybrid	FAQ	07/08/2025	2000	2225	2025
Uttar Pradesh	Fatehpur	Bindki	Apple	Delicious	Medium	07/08/2025	10700	10900	10800
Uttar Pradesh	Fatehpur	Bindki	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1440	1530	1480
Uttar Pradesh	Fatehpur	Bindki	Garlic	Garlic	FAQ	07/08/2025	5500	7050	6400
Uttar Pradesh	Fatehpur	Bindki	Gur(Jaggery)	Jaggery	FAQ	07/08/2025	4270	4350	4320
Uttar Pradesh	Fatehpur	Bindki	Tomato	Hybrid	FAQ	07/08/2025	4080	4230	4160
Uttar Pradesh	Fatehpur	Fatehpur	Onion	Red	FAQ	07/08/2025	1300	1520	1415
Uttar Pradesh	Firozabad	Firozabad	Apple	Delicious	Medium	07/08/2025	9470	9980	9750
Uttar Pradesh	Firozabad	Firozabad	Banana	Banana - Ripe	Medium	07/08/2025	2500	2720	2615
Uttar Pradesh	Firozabad	Firozabad	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	6500	6670	6575
Uttar Pradesh	Firozabad	Firozabad	Cabbage	Cabbage	FAQ	07/08/2025	1560	1780	1675
Uttar Pradesh	Firozabad	Firozabad	Colacasia	Colacasia	FAQ	07/08/2025	1660	1870	1775
Uttar Pradesh	Firozabad	Firozabad	Tomato	Hybrid	FAQ	07/08/2025	3700	3950	3830
Uttar Pradesh	Firozabad	Firozabad	Wheat	Dara	FAQ	07/08/2025	2560	2610	2585
Uttar Pradesh	Ghaziabad	Hapur	Apple	Delicious	Medium	07/08/2025	9500	9600	9550
Uttar Pradesh	Ghaziabad	Hapur	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	1600	1700	1650
Uttar Pradesh	Ghaziabad	Hapur	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	2300	2400	2350
Uttar Pradesh	Ghaziabad	Hapur	Black Gram Dal (Urd Dal)	Black Gram Dal	FAQ	07/08/2025	9940	10300	10000
Uttar Pradesh	Ghaziabad	Hapur	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1200	1300	1250
Uttar Pradesh	Ghaziabad	Hapur	Lemon	Lemon	FAQ	07/08/2025	4750	4860	4800
Uttar Pradesh	Ghaziabad	Hapur	Onion	Red	FAQ	07/08/2025	1300	1400	1360
Uttar Pradesh	Ghaziabad	Hapur	Rice	III	FAQ	07/08/2025	3200	3300	3240
Uttar Pradesh	Ghaziabad	Hapur	Tomato	Deshi	FAQ	07/08/2025	3800	3900	3850
Uttar Pradesh	Ghaziabad	Noida	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	2300	2400	2350
Uttar Pradesh	Ghaziabad	Noida	Ginger(Green)	Green Ginger	FAQ	07/08/2025	4400	4600	4500
Uttar Pradesh	Ghaziabad	Noida	Lemon	Lemon	FAQ	07/08/2025	4700	4850	4800
Uttar Pradesh	Ghaziabad	Noida	Pumpkin	Pumpkin	FAQ	07/08/2025	1300	1450	1400
Uttar Pradesh	Ghazipur	Gazipur	Banana	Other	Medium	07/08/2025	2770	2840	2810
Uttar Pradesh	Ghazipur	Gazipur	Barley (Jau)	Dara	FAQ	07/08/2025	2280	2340	2310
Uttar Pradesh	Ghazipur	Gazipur	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	6570	6640	6610
Uttar Pradesh	Ghazipur	Gazipur	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	1650	1700	1680
Uttar Pradesh	Ghazipur	Gazipur	Green Gram Dal (Moong Dal)	Green gram	FAQ	07/08/2025	9720	9780	9750
Uttar Pradesh	Ghazipur	Gazipur	Lentil (Masur)(Whole)	Kala Masoor New	FAQ	07/08/2025	6780	6850	6810
Uttar Pradesh	Ghazipur	Jamanian	Green Chilli	Green Chilly	FAQ	07/08/2025	1200	1300	1250
Uttar Pradesh	Gonda	Gonda	Apple	Delicious	Medium	07/08/2025	7400	8000	7600
Uttar Pradesh	Gonda	Gonda	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	6650	6800	6700
Uttar Pradesh	Gonda	Gonda	Brinjal	Round/Long	FAQ	07/08/2025	1800	1925	1825
Uttar Pradesh	Gonda	Gonda	Capsicum	Capsicum	FAQ	07/08/2025	7575	7725	7600
Uttar Pradesh	Gonda	Gonda	Colacasia	Colacasia	FAQ	07/08/2025	1750	1915	1800
Uttar Pradesh	Gonda	Gonda	Green Gram Dal (Moong Dal)	Green Gram Dal	FAQ	07/08/2025	9800	9925	9850
Uttar Pradesh	Gonda	Gonda	Gur(Jaggery)	Yellow	FAQ	07/08/2025	4550	4575	4560
Uttar Pradesh	Gonda	Gonda	Potato	Potato	FAQ	07/08/2025	1080	1200	1120
Uttar Pradesh	Gonda	Gonda	Pumpkin	Pumpkin	FAQ	07/08/2025	1785	1870	1800
Uttar Pradesh	Gonda	Gonda	Ridgeguard(Tori)	Ridgeguard(Tori)	FAQ	07/08/2025	2830	2900	2850
Uttar Pradesh	Gonda	Gonda	White Peas	White Peas	FAQ	07/08/2025	4225	4300	4275
Uttar Pradesh	Gonda	Nawabganj	Banana	Banana - Ripe	Medium	07/08/2025	2950	3050	3000
Uttar Pradesh	Gonda	Nawabganj	Bengal Gram(Gram)(Whole)	Average (Whole)	FAQ	07/08/2025	6600	6800	6700
Uttar Pradesh	Gonda	Nawabganj	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1500	1600	1550
Uttar Pradesh	Gonda	Nawabganj	Lemon	Lemon	FAQ	07/08/2025	4500	4600	4550
Uttar Pradesh	Gonda	Nawabganj	Lentil (Masur)(Whole)	Kala Masoor New	FAQ	07/08/2025	7000	7200	7100
Uttar Pradesh	Gonda	Nawabganj	Maize	Yellow	FAQ	07/08/2025	2150	2225	2200
Uttar Pradesh	Gonda	Nawabganj	Paddy(Dhan)(Common)	Common	FAQ	07/08/2025	2140	2220	2200
Uttar Pradesh	Gonda	Nawabganj	Rice	III	FAQ	07/08/2025	3050	3150	3100
Uttar Pradesh	Gorakhpur	Gorakhpur	Banana - Green	Banana - Green	FAQ	07/08/2025	1775	1875	1825
Uttar Pradesh	Gorakhpur	Gorakhpur	Barley (Jau)	Dara	FAQ	07/08/2025	2300	2400	2350
Uttar Pradesh	Gorakhpur	Gorakhpur	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	6565	6665	6615
Uttar Pradesh	Gorakhpur	Gorakhpur	Ginger(Green)	Green Ginger	FAQ	07/08/2025	3600	3700	3650
Uttar Pradesh	Gorakhpur	Gorakhpur	Mango	Dusheri	Medium	07/08/2025	4750	4850	4800
Uttar Pradesh	Gorakhpur	Gorakhpur	Paddy(Dhan)(Common)	Common	FAQ	07/08/2025	2100	2200	2150
Uttar Pradesh	Hamirpur	Kurara	Peas(Dry)	Peas(Dry)	FAQ	07/08/2025	3150	3200	3175
Uttar Pradesh	Hardoi	Hardoi	Gur(Jaggery)	Yellow	FAQ	07/08/2025	3980	4030	4015
Uttar Pradesh	Hardoi	Hardoi	Pumpkin	Other	FAQ	07/08/2025	1350	1420	1390
Uttar Pradesh	Hardoi	Hardoi	Ridgeguard(Tori)	Other	FAQ	07/08/2025	1600	1650	1630
Uttar Pradesh	Hardoi	Madhoganj	Mustard	Lohi Black	FAQ	07/08/2025	6500	6600	6550
Uttar Pradesh	Hardoi	Madhoganj	Wheat	Dara	FAQ	07/08/2025	2480	2550	2515
Uttar Pradesh	Hardoi	Sandi	Potato	Badshah	FAQ	07/08/2025	1100	1160	1130
Uttar Pradesh	Hardoi	Sandi	Rice	Common	FAQ	07/08/2025	3150	3220	3190
Uttar Pradesh	Hardoi	Sandi	Wheat	Dara	FAQ	07/08/2025	2470	2530	2500
Uttar Pradesh	Hardoi	Sandila	Arhar Dal(Tur Dal)	Arhar Dal(Tur)	FAQ	07/08/2025	10100	10200	10150
Uttar Pradesh	Hardoi	Sandila	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	6590	6670	6630
Uttar Pradesh	Hardoi	Sandila	Ginger(Green)	Green Ginger	FAQ	07/08/2025	3800	3900	3850
Uttar Pradesh	Hardoi	Sandila	Paddy(Dhan)(Common)	Common	FAQ	07/08/2025	2150	2320	2220
Uttar Pradesh	Hardoi	Sandila	Tomato	Hybrid	FAQ	07/08/2025	3650	3730	3690
Uttar Pradesh	Hardoi	Shahabad(New Mandi)	Tomato	Tomato	FAQ	07/08/2025	3640	3720	3680
Uttar Pradesh	Hathras	Haathras	Apple	Delicious	Medium	07/08/2025	11800	12000	11900
Uttar Pradesh	Hathras	Haathras	Bajra(Pearl Millet/Cumbu)	Hybrid	FAQ	07/08/2025	2150	2270	2240
Uttar Pradesh	Hathras	Haathras	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	1250	1450	1360
Uttar Pradesh	Hathras	Haathras	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	800	1000	930
Uttar Pradesh	Hathras	Haathras	Onion	Red	FAQ	07/08/2025	1250	1450	1370
Uttar Pradesh	Hathras	Haathras	Pumpkin	Pumpkin	FAQ	07/08/2025	900	1100	1030
Uttar Pradesh	Hathras	Shadabad	Onion	Red	FAQ	07/08/2025	1400	1500	1450
Uttar Pradesh	Hathras	Sikandraraau	Bajra(Pearl Millet/Cumbu)	Deshi	FAQ	07/08/2025	2180	2340	2265
Uttar Pradesh	Hathras	Sikandraraau	Wheat	Dara	FAQ	07/08/2025	2450	2530	2470
Uttar Pradesh	Jalaun (Orai)	Jalaun	Colacasia	Arabi	FAQ	07/08/2025	1200	1200	1200
Uttar Pradesh	Jalaun (Orai)	Jalaun	Green Peas	Other	FAQ	07/08/2025	4500	4650	4600
Uttar Pradesh	Jalaun (Orai)	Jalaun	Tomato	Deshi	FAQ	07/08/2025	4200	4500	4400
Uttar Pradesh	Jalaun (Orai)	Jalaun	Wheat	Dara	FAQ	07/08/2025	2500	2530	2523
Uttar Pradesh	Jaunpur	Jaunpur	Banana	Banana - Ripe	Medium	07/08/2025	2750	2835	2790
Uttar Pradesh	Jaunpur	Jaunpur	Bengal Gram Dal (Chana Dal)	Bengal Gram Dal	FAQ	07/08/2025	7440	7525	7475
Uttar Pradesh	Jaunpur	Jaunpur	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	6550	6650	6600
Uttar Pradesh	Jaunpur	Mugrabaadshahpur	Garlic	Average	FAQ	07/08/2025	6380	6580	6480
Uttar Pradesh	Jaunpur	Mugrabaadshahpur	Mustard	Sarson(Black)	FAQ	07/08/2025	6850	7050	6950
Uttar Pradesh	Jaunpur	Mugrabaadshahpur	Tomato	Deshi	FAQ	07/08/2025	3770	3970	3870
Uttar Pradesh	Jaunpur	Shahganj	Green Chilli	Green Chilly	FAQ	07/08/2025	4420	4470	4450
Uttar Pradesh	Jaunpur	Shahganj	Rice	III	FAQ	07/08/2025	3400	3450	3425
Uttar Pradesh	Jhansi	Chirgaon	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	5500	5800	5650
Uttar Pradesh	Jhansi	Chirgaon	Lentil (Masur)(Whole)	Masoor Gola	FAQ	07/08/2025	6400	6700	6580
Uttar Pradesh	Jhansi	Chirgaon	Onion	Red	FAQ	07/08/2025	1250	1360	1300
Uttar Pradesh	Jhansi	Jhansi	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1700	1890	1750
Uttar Pradesh	Jhansi	Jhansi	Onion	Red	FAQ	07/08/2025	1200	1350	1295
Uttar Pradesh	Jhansi	Jhansi	Potato	Desi	FAQ	07/08/2025	1000	1100	1050
Uttar Pradesh	Jhansi	Jhansi	Tomato	Hybrid	FAQ	07/08/2025	3500	3650	3580
Uttar Pradesh	Jhansi	Jhansi (Grain)	Barley (Jau)	Dara	FAQ	07/08/2025	2100	2200	2140
Uttar Pradesh	Jhansi	Moth	Onion	Red	FAQ	07/08/2025	1250	1380	1320
Uttar Pradesh	Kannuj	Kannauj	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1020	1140	1080
Uttar Pradesh	Kannuj	Kannauj	Garlic	Garlic	FAQ	07/08/2025	5950	6060	6020
Uttar Pradesh	Kannuj	Kannauj	Maize	Yellow	FAQ	07/08/2025	2100	2225	2150
Uttar Pradesh	Kannuj	Kannauj	Pomegranate	Pomogranate	Medium	07/08/2025	6600	6700	6650
Uttar Pradesh	Kannuj	Kannauj	Rice	III	FAQ	07/08/2025	3050	3150	3100
Uttar Pradesh	Kanpur	Choubepur	Apple	Apple	Medium	07/08/2025	12000	12400	12300
Uttar Pradesh	Kanpur	Choubepur	Bajra(Pearl Millet/Cumbu)	Hybrid	Non-FAQ	07/08/2025	2150	2250	2200
Uttar Pradesh	Kanpur	Choubepur	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	6100	6300	6200
Uttar Pradesh	Kanpur	Choubepur	Brinjal	Brinjal	FAQ	07/08/2025	1550	1750	1650
Uttar Pradesh	Kanpur	Choubepur	Green Chilli	Green Chilly	FAQ	07/08/2025	5150	5350	5250
Uttar Pradesh	Kanpur	Choubepur	Gur(Jaggery)	Yellow	FAQ	07/08/2025	4100	4300	4200
Uttar Pradesh	Kanpur	Choubepur	Maize	Yellow	FAQ	07/08/2025	2180	2225	2225
Uttar Pradesh	Kanpur	Choubepur	Mustard	Sarson(Black)	FAQ	07/08/2025	6900	7100	7000
Uttar Pradesh	Kanpur	Choubepur	Onion	Red	FAQ	07/08/2025	1250	1450	1350
Uttar Pradesh	Kanpur	Choubepur	Ridgeguard(Tori)	Ridgeguard(Tori)	FAQ	07/08/2025	1600	1800	1700
Uttar Pradesh	Kanpur	Choubepur	Wheat	Dara	FAQ	07/08/2025	2450	2530	2500
Uttar Pradesh	Kanpur	Kanpur(Grain)	Apple	Delicious	Medium	07/08/2025	12250	12450	12350
Uttar Pradesh	Kanpur	Kanpur(Grain)	Barley (Jau)	Dara	FAQ	07/08/2025	2290	2390	2340
Uttar Pradesh	Kanpur	Kanpur(Grain)	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	6400	6500	6450
Uttar Pradesh	Kanpur	Kanpur(Grain)	Ginger(Green)	Green Ginger	FAQ	07/08/2025	3970	4170	4070
Uttar Pradesh	Kanpur	Uttaripura	Brinjal	Arkasheela Mattigulla	FAQ	07/08/2025	1500	1700	1600
Uttar Pradesh	Kanpur	Uttaripura	Garlic	Average	FAQ	07/08/2025	5900	6100	6000
Uttar Pradesh	Kanpur	Uttaripura	Green Chilli	Green Chilly	FAQ	07/08/2025	5100	5300	5200
Uttar Pradesh	Kanpur	Uttaripura	Raddish	Raddish	FAQ	07/08/2025	2260	2460	2360
Uttar Pradesh	Kanpur	Uttaripura	Rice	III	FAQ	07/08/2025	3100	3200	3160
Uttar Pradesh	Kanpur Dehat	Pukharayan	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1630	1650	1640
Uttar Pradesh	Kanpur Dehat	Pukharayan	Brinjal	Brinjal	FAQ	07/08/2025	1640	1670	1660
Uttar Pradesh	Kanpur Dehat	Pukharayan	Mousambi(Sweet Lime)	Mousambi	Medium	07/08/2025	2970	3010	3000
Uttar Pradesh	Kanpur Dehat	Pukharayan	Potato	Desi	Non-FAQ	07/08/2025	1075	1100	1090
Uttar Pradesh	Kanpur Dehat	Pukharayan	Wheat	Dara	Non-FAQ	07/08/2025	2430	2450	2440
Uttar Pradesh	Kasganj	Kasganj	Bajra(Pearl Millet/Cumbu)	Hybrid	FAQ	07/08/2025	2230	2300	2270
Uttar Pradesh	Kasganj	Kasganj	Banana - Green	Banana - Green	FAQ	07/08/2025	1620	1850	1730
Uttar Pradesh	Kasganj	Kasganj	Cabbage	Cabbage	FAQ	07/08/2025	1520	1650	1580
Uttar Pradesh	Kasganj	Kasganj	Garlic	Desi	FAQ	07/08/2025	5850	6070	5960
Uttar Pradesh	Kaushambi	Manjhanpur	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	2150	2330	2240
Uttar Pradesh	Kaushambi	Manjhanpur	Potato	Desi	FAQ	07/08/2025	940	1100	1015
Uttar Pradesh	Kaushambi	Manjhanpur	Pumpkin	Pumpkin	FAQ	07/08/2025	1370	1525	1450
Uttar Pradesh	Kaushambi	Manjhanpur	Rice	Common	FAQ	07/08/2025	2970	3120	3045
Uttar Pradesh	Kaushambi	Manjhanpur	Tomato	Deshi	FAQ	07/08/2025	4075	4315	4190
Uttar Pradesh	Kaushambi	Manjhanpur	Wheat	Dara	FAQ	07/08/2025	2515	2660	2580
Uttar Pradesh	Khiri (Lakhimpur)	Maigalganj	Green Chilli	Green Chilly	FAQ	07/08/2025	3500	3570	3530
Uttar Pradesh	Khiri (Lakhimpur)	Maigalganj	Gur(Jaggery)	Pathari	FAQ	07/08/2025	3400	3500	3450
Uttar Pradesh	Khiri (Lakhimpur)	Maigalganj	Potato	Desi	FAQ	07/08/2025	1500	1550	1530
Uttar Pradesh	Khiri (Lakhimpur)	Maigalganj	Pumpkin	Pumpkin	FAQ	07/08/2025	1500	1540	1525
Uttar Pradesh	Khiri (Lakhimpur)	Mohammdi	Banana	Amruthapani	Medium	07/08/2025	2600	2685	2645
Uttar Pradesh	Khiri (Lakhimpur)	Mohammdi	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1385	1465	1420
Uttar Pradesh	Khiri (Lakhimpur)	Mohammdi	Mustard Oil	Mustard Oil	FAQ	07/08/2025	14780	14870	14830
Uttar Pradesh	Khiri (Lakhimpur)	Mohammdi	Paddy(Dhan)(Common)	Common	FAQ	07/08/2025	1940	2020	1985
Uttar Pradesh	Kushinagar	Tamkuhi road	Green Chilli	Green Chilly	FAQ	07/08/2025	2150	2200	2175
Uttar Pradesh	Kushinagar	Tamkuhi road	Onion	Red	FAQ	07/08/2025	1520	1560	1545
Uttar Pradesh	Kushinagar	Tamkuhi road	Pomegranate	Pomogranate	Medium	07/08/2025	8150	8200	8175
Uttar Pradesh	Lakhimpur	Golagokarnath	Brinjal	Brinjal	FAQ	07/08/2025	1550	1650	1610
Uttar Pradesh	Lakhimpur	Golagokarnath	Lentil (Masur)(Whole)	Masoor Gola	Non-FAQ	07/08/2025	6400	6500	6460
Uttar Pradesh	Lakhimpur	Golagokarnath	Paddy(Dhan)(Common)	Common	Non-FAQ	07/08/2025	1750	1850	1810
Uttar Pradesh	Lakhimpur	Golagokarnath	Pomegranate	Pomogranate	Medium	07/08/2025	7400	7500	7450
Uttar Pradesh	Lakhimpur	Golagokarnath	Potato	Badshah	FAQ	07/08/2025	1100	1200	1140
Uttar Pradesh	Lakhimpur	Golagokarnath	Potato	Badshah	Non-FAQ	07/08/2025	900	1000	950
Uttar Pradesh	Lakhimpur	Lakhimpur	Banana	Banana - Ripe	Medium	07/08/2025	2520	2720	2660
Uttar Pradesh	Lakhimpur	Lakhimpur	Paddy(Dhan)(Common)	Common	FAQ	07/08/2025	2000	2060	2025
Uttar Pradesh	Lakhimpur	Lakhimpur	Paddy(Dhan)(Common)	Common	Non-FAQ	07/08/2025	1860	2000	1950
Uttar Pradesh	Lakhimpur	Lakhimpur	Ridgeguard(Tori)	Ridgeguard(Tori)	FAQ	07/08/2025	1460	1560	1520
Uttar Pradesh	Lakhimpur	Lakhimpur	Wheat	Dara	Non-FAQ	07/08/2025	2260	2400	2360
Uttar Pradesh	Lucknow	Lucknow	Arhar Dal(Tur Dal)	Arhar Dal(Tur)	FAQ	07/08/2025	10400	10600	10500
Uttar Pradesh	Lucknow	Lucknow	Bengal Gram Dal (Chana Dal)	Bengal Gram Dal	FAQ	07/08/2025	7400	7600	7500
Uttar Pradesh	Lucknow	Lucknow	Ginger(Green)	Green Ginger	FAQ	07/08/2025	3900	4000	3950
Uttar Pradesh	Lucknow	Lucknow	Papaya	Papaya	Medium	07/08/2025	2800	2900	2850
Uttar Pradesh	Lucknow	Lucknow	Potato	Desi	FAQ	07/08/2025	1160	1260	1210
Uttar Pradesh	Lucknow	Lucknow	Tomato	Deshi	FAQ	07/08/2025	3750	3850	3800
Uttar Pradesh	Maharajganj	Anandnagar	Apple	Delicious	Medium	07/08/2025	7400	8000	7600
Uttar Pradesh	Maharajganj	Anandnagar	Green Chilli	Green Chilly	FAQ	07/08/2025	4500	5000	4800
Uttar Pradesh	Maharajganj	Gadaura	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	1200	1400	1300
Uttar Pradesh	Maharajganj	Nautnava	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	1500	2000	1600
Uttar Pradesh	Maharajganj	Nautnava	Garlic	Average	FAQ	07/08/2025	2300	2500	2400
Uttar Pradesh	Maharajganj	Nautnava	Green Chilli	Green Chilly	FAQ	07/08/2025	1500	1800	1650
Uttar Pradesh	Maharajganj	Nautnava	Gur(Jaggery)	Red	FAQ	07/08/2025	3000	3200	3100
Uttar Pradesh	Maharajganj	Partaval	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1450	1590	1515
Uttar Pradesh	Mahoba	Mahoba	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	1800	1930	1840
Uttar Pradesh	Mahoba	Mahoba	Black Gram (Urd Beans)(Whole)	Black Gram (Whole)	Non-FAQ	07/08/2025	6700	6850	6780
Uttar Pradesh	Mahoba	Mahoba	Pumpkin	Pumpkin	FAQ	07/08/2025	1650	1750	1700
Uttar Pradesh	Mahoba	Mahoba	Rice	Common	FAQ	07/08/2025	3300	3410	3355
Uttar Pradesh	Mainpuri	Ghiraur	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	6390	6550	6460
Uttar Pradesh	Mainpuri	Ghiraur	Colacasia	Colacasia	FAQ	07/08/2025	1650	1850	1750
Uttar Pradesh	Mainpuri	Ghiraur	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	1665	1865	1765
Uttar Pradesh	Mainpuri	Mainpuri	Brinjal	Round/Long	FAQ	07/08/2025	1240	1420	1360
Uttar Pradesh	Mainpuri	Mainpuri	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	1600	1800	1700
Uttar Pradesh	Mainpuri	Mainpuri	Rice	Common	FAQ	07/08/2025	3360	3500	3420
Uttar Pradesh	Mainpuri	Mainpuri	Tomato	Deshi	FAQ	07/08/2025	3800	4000	3900
Uttar Pradesh	Mathura	Kosikalan	Banana	Banana - Ripe	Medium	07/08/2025	2300	2500	2400
Uttar Pradesh	Mathura	Kosikalan	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	1000	1200	1100
Uttar Pradesh	Mathura	Kosikalan	Green Chilli	Green Chilly	FAQ	07/08/2025	4700	4800	4760
Uttar Pradesh	Mathura	Kosikalan	Rice	III	FAQ	07/08/2025	3300	3400	3370
Uttar Pradesh	Mathura	Mathura	Banana - Green	Banana - Green	FAQ	07/08/2025	1800	2000	1900
Uttar Pradesh	Mathura	Mathura	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	1100	1300	1200
Uttar Pradesh	Mathura	Mathura	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	1600	1900	1800
Uttar Pradesh	Mathura	Mathura	Garlic	Desi	FAQ	07/08/2025	5400	5800	5600
Uttar Pradesh	Mathura	Mathura	Gur(Jaggery)	Yellow	FAQ	07/08/2025	4200	4450	4320
Uttar Pradesh	Mau(Maunathbhanjan)	Doharighat	Masur Dal	Kala Masoor New	FAQ	07/08/2025	9000	9100	9050
Uttar Pradesh	Mau(Maunathbhanjan)	Doharighat	Tomato	Deshi	FAQ	07/08/2025	1900	2000	1965
Uttar Pradesh	Mau(Maunathbhanjan)	Kopaganj	Banana	Medium	Medium	07/08/2025	1000	1200	1100
Uttar Pradesh	Meerut	Meerut	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1300	1500	1400
Uttar Pradesh	Meerut	Meerut	Ginger(Green)	Green Ginger	FAQ	07/08/2025	4390	4590	4490
Uttar Pradesh	Meerut	Meerut	Maize	Local	FAQ	07/08/2025	2220	2320	2270
Uttar Pradesh	Meerut	Meerut	Tomato	Local	FAQ	07/08/2025	3690	3890	3790
Uttar Pradesh	Meerut	Meerut	Wheat	Dara	FAQ	07/08/2025	2500	2700	2600
Uttar Pradesh	Mirzapur	Mirzapur	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	2145	2200	2175
Uttar Pradesh	Mirzapur	Mirzapur	Green Chilli	Green Chilly	FAQ	07/08/2025	4650	4750	4700
Uttar Pradesh	Mirzapur	Mirzapur	Onion	Red	FAQ	07/08/2025	1300	1375	1350
Uttar Pradesh	Mirzapur	Mirzapur	Potato	Desi	FAQ	07/08/2025	1000	1100	1065
Uttar Pradesh	Pillibhit	Pilibhit	Apple	Delicious	Medium	07/08/2025	12805	12900	12855
Uttar Pradesh	Pillibhit	Pilibhit	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1300	1380	1340
Uttar Pradesh	Pillibhit	Pilibhit	Pumpkin	Pumpkin	FAQ	07/08/2025	1250	1350	1300
Uttar Pradesh	Pillibhit	Puranpur	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	1940	2040	1980
Uttar Pradesh	Pratapgarh	Pratapgarh	Arhar Dal(Tur Dal)	Arhar Dal(Tur)	FAQ	07/08/2025	10300	10600	10485
Uttar Pradesh	Pratapgarh	Pratapgarh	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	2600	2750	2660
Uttar Pradesh	Pratapgarh	Pratapgarh	Garlic	Garlic	FAQ	07/08/2025	6600	6950	6680
Uttar Pradesh	Pratapgarh	Pratapgarh	Lemon	Lemon	FAQ	07/08/2025	5200	5500	5300
Uttar Pradesh	Prayagraj	Ajuha	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	1580	1700	1650
Uttar Pradesh	Prayagraj	Ajuha	Bitter gourd	Bitter Gourd	FAQ	07/08/2025	2540	2670	2600
Uttar Pradesh	Prayagraj	Ajuha	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1430	1580	1500
Uttar Pradesh	Prayagraj	Ajuha	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	2200	2300	2250
Uttar Pradesh	Prayagraj	Ajuha	Green Chilli	Green Chilly	FAQ	07/08/2025	4430	4570	4500
Uttar Pradesh	Prayagraj	Ajuha	Rice	Common	FAQ	07/08/2025	2970	3020	3000
Uttar Pradesh	Prayagraj	Allahabad	Apple	Kasmir/Shimla - II	Medium	07/08/2025	10530	10600	10580
Uttar Pradesh	Prayagraj	Allahabad	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	1565	1625	1585
Uttar Pradesh	Prayagraj	Allahabad	Colacasia	Colacasia	FAQ	07/08/2025	2080	2190	2120
Uttar Pradesh	Prayagraj	Allahabad	Lemon	Lemon	FAQ	07/08/2025	4980	5080	5035
Uttar Pradesh	Prayagraj	Allahabad	Pointed gourd (Parval)	Pointed gourd (Parval)	FAQ	07/08/2025	3150	3180	3165
Uttar Pradesh	Prayagraj	Lediyari	Wood	Beete (Rose)	FAQ	07/08/2025	400	520	450
Uttar Pradesh	Raebarelli	Jayas	Green Chilli	Green Chilly	FAQ	07/08/2025	4350	4400	4375
Uttar Pradesh	Raebarelli	Jayas	Pumpkin	Pumpkin	FAQ	07/08/2025	1450	1475	1460
Uttar Pradesh	Raebarelli	Jayas	Rice	Common	FAQ	07/08/2025	3230	3280	3260
